0.107402	 0.101742	 0.052085	 0.037355	 0.135584	 0.141497	 0.084067	 0.088961	 0.022764	 0.117699	 0.003415	 0.107895	 0.065078	 0.076618	 0.098325	 0.070717	 0.119599	 0.085525	 0.081352	 0.058280	 0.128866	 0.020085	 0.055646	 0.117513	 0.086237	 0.066377	 0.132464	 0.074011	 0.129011	 0.065674	 0.532021	 0.419976	 0.497517	 0.457968	 0.425115	 0.489595	 0.491845	 0.380215	 0.483794	 0.480900	 0.445699	 0.404656	 0.477574	 0.477024	 0.461941	 0.483442	 0.455194	 0.391134	 0.421398	 0.449301	 0.060582	 0.062785	 0.055570	 0.159812	 0.059520	 0.126422	 0.116885	 0.145084	 0.004908	 0.155795	
0.113328	 0.005246	 0.108520	 0.133030	 0.066284	 0.084406	 0.122599	 0.127294	 0.062861	 0.119311	 0.109710	 0.106986	 0.056958	 0.076219	 0.055557	 0.097723	 0.050257	 0.130560	 0.151408	 0.040046	 0.156858	 0.088248	 0.107825	 0.035371	 0.074402	 0.091030	 0.130314	 0.143140	 0.041475	 0.041480	 0.477693	 0.412146	 0.471871	 0.480076	 0.486836	 0.425736	 0.488917	 0.433935	 0.464551	 0.556053	 0.429438	 0.406163	 0.439466	 0.443579	 0.565581	 0.461931	 0.436673	 0.523257	 0.440586	 0.391940	 0.173488	 0.072653	 0.136391	 0.023985	 0.069702	 0.123487	 0.017116	 0.027599	 0.039946	 0.032291	
0.166507	 0.046384	 0.167263	 0.101520	 0.015252	 0.155684	 0.106076	 0.090554	 0.084680	 0.044876	 0.074116	 0.136632	 0.063383	 0.083336	 0.114694	 0.048389	 0.056727	 0.082062	 0.129348	 0.144380	 0.051509	 0.033913	 0.022272	 0.056994	 0.050534	 0.072167	 0.128802	 0.155147	 0.088852	 0.095984	 0.444493	 0.467029	 0.390454	 0.473115	 0.435506	 0.407033	 0.420203	 0.465078	 0.430802	 0.418040	 0.324139	 0.434033	 0.446866	 0.503599	 0.488767	 0.372664	 0.387337	 0.510158	 0.432131	 0.424023	 0.103657	 0.091800	 0.214462	 0.078403	 0.134957	 0.174345	 0.057868	 0.050717	 0.014009	 0.001734	
0.143779	 0.124756	 0.107060	 0.150974	 0.091795	 0.023965	 0.091535	 0.023378	 0.093339	 0.077128	 0.133463	 0.055274	 0.123248	 0.212899	 0.042708	 0.032028	 0.022926	 0.040659	 0.137838	 0.118318	 0.044236	 0.142607	 0.102735	 0.111688	 0.131275	 0.106248	 0.090061	 0.044309	 0.132769	 0.133339	 0.464334	 0.443014	 0.530046	 0.529953	 0.422771	 0.430788	 0.414079	 0.472358	 0.411295	 0.417828	 0.489468	 0.422502	 0.431408	 0.322972	 0.470595	 0.469192	 0.472521	 0.437700	 0.398634	 0.493795	 0.117200	 0.082228	 0.129150	 0.068670	 0.149114	 0.085794	 0.021392	 0.061548	 0.075148	 0.087612	
0.080351	 0.061500	 0.081029	 0.090352	 0.051035	 0.132159	 0.035998	 0.095723	 0.000767	 0.099176	 0.095057	 0.071515	 0.091426	 0.140023	 0.063372	 0.082201	 0.035399	 0.056588	 0.075037	 0.073879	 0.022194	 0.157187	 0.082331	 0.115724	 0.096828	 0.152473	 0.070157	 0.069150	 0.106121	 0.120632	 0.412542	 0.425405	 0.427532	 0.419035	 0.569963	 0.447143	 0.416955	 0.497468	 0.510912	 0.487082	 0.544673	 0.470847	 0.443418	 0.422149	 0.423092	 0.434929	 0.441978	 0.361479	 0.497112	 0.456014	 0.047532	 0.146238	 0.138985	 0.081434	 0.089929	 0.121318	 0.040990	 0.060112	 0.025779	 0.112715	
0.096722	 0.079168	 0.072366	 0.013960	 0.179714	 0.113634	 0.040460	 0.078562	 0.132020	 0.063278	 0.072830	 0.063712	 0.096326	 0.189194	 0.088723	 0.066133	 0.125761	 0.079589	 0.119415	 0.085270	 0.218796	 0.165425	 0.045610	 0.013307	 0.122876	 0.056812	 0.090764	 0.049972	 0.052748	 0.044551	 0.423208	 0.400658	 0.455356	 0.498703	 0.482050	 0.490830	 0.327115	 0.526491	 0.444433	 0.481840	 0.476149	 0.508387	 0.354312	 0.455637	 0.494806	 0.518540	 0.397281	 0.441979	 0.560126	 0.360608	 0.058222	 0.162326	 0.053643	 0.064140	 0.052971	 0.012425	 0.126783	 0.121634	 0.045828	 0.020469	
0.207918	 0.032084	 0.154568	 0.075800	 0.075526	 0.068516	 0.038531	 0.076692	 0.130800	 0.081403	 0.078694	 0.088267	 0.067493	 0.131858	 0.062554	 0.125792	 0.056048	 0.165812	 0.158596	 0.132415	 0.040225	 0.041416	 0.030378	 0.090625	 0.082611	 0.035653	 0.108838	 0.141512	 0.038551	 0.010620	 0.459737	 0.553162	 0.468705	 0.440411	 0.498336	 0.469087	 0.456837	 0.480781	 0.398993	 0.492750	 0.471328	 0.463213	 0.449608	 0.482433	 0.427361	 0.447447	 0.493420	 0.459160	 0.499558	 0.512901	 0.072681	 0.137246	 0.045461	 0.111277	 0.027667	 0.086680	 0.083345	 0.142881	 0.098444	 0.112798	
0.063943	 0.137324	 0.135536	 0.135912	 0.030049	 0.060469	 0.072050	 0.047578	 0.113701	 0.149027	 0.027620	 0.015460	 0.121832	 0.044042	 0.066014	 0.060928	 0.009654	 0.029538	 0.125697	 0.109838	 0.085620	 0.111491	 0.100884	 0.079700	 0.037975	 0.076029	 0.112682	 0.028808	 0.110200	 0.108977	 0.479107	 0.472011	 0.470470	 0.524639	 0.464178	 0.428832	 0.453090	 0.468356	 0.367119	 0.496601	 0.466463	 0.426506	 0.433640	 0.469676	 0.447273	 0.449943	 0.554828	 0.407361	 0.458360	 0.461824	 0.087914	 0.067044	 0.041224	 0.114162	 0.147417	 0.008106	 0.116658	 0.145474	 0.063637	 0.121083	
0.021407	 0.146469	 0.141812	 0.148376	 0.160753	 0.118300	 0.097118	 0.099971	 0.086722	 0.110402	 0.053723	 0.000949	 0.073615	 0.095793	 0.052762	 0.155251	 0.072907	 0.150702	 0.080216	 0.151280	 0.115389	 0.122565	 0.021735	 0.037800	 0.161289	 0.133402	 0.093809	 0.042242	 0.109709	 0.169142	 0.495881	 0.447558	 0.471631	 0.497229	 0.489683	 0.458499	 0.467562	 0.453443	 0.414876	 0.540800	 0.523607	 0.445051	 0.450913	 0.442880	 0.432797	 0.461447	 0.453918	 0.418436	 0.437822	 0.419998	 0.033859	 0.061242	 0.049873	 0.001607	 0.169213	 0.007565	 0.056019	 0.077297	 0.052376	 0.018816	
0.067402	 0.065196	 0.020051	 0.064275	 0.104092	 0.094127	 0.060844	 0.115673	 0.158476	 0.034014	 0.144639	 0.140180	 0.041206	 0.094009	 0.051833	 0.015234	 0.050697	 0.160684	 0.067334	 0.043021	 0.090497	 0.063017	 0.089250	 0.113148	 0.142405	 0.140622	 0.023184	 0.051973	 0.093201	 0.119879	 0.396934	 0.432058	 0.448600	 0.434509	 0.422457	 0.546148	 0.461311	 0.500437	 0.388620	 0.456365	 0.489110	 0.435769	 0.457802	 0.444947	 0.483987	 0.421461	 0.427115	 0.435616	 0.469757	 0.475953	 0.156110	 0.058263	 0.053109	 0.129544	 0.073890	 0.122867	 0.058362	 0.022645	 0.004508	 0.019924	
0.031702	 0.153679	 0.202576	 0.107961	 0.093880	 0.129724	 0.038984	 0.141899	 0.162085	 0.114679	 0.165047	 0.102132	 0.095004	 0.024961	 0.105416	 0.031443	 0.102644	 0.082086	 0.076874	 0.085555	 0.021336	 0.080490	 0.092720	 0.109312	 0.088735	 0.097637	 0.058931	 0.041010	 0.075944	 0.083417	 0.086095	 0.074442	 0.100703	 0.116125	 0.126447	 0.145070	 0.082144	 0.115245	 0.220341	 0.109555	 0.104640	 0.067617	 0.129954	 0.081242	 0.104134	 0.068672	 0.051938	 0.109330	 0.102010	 0.106071	 0.424874	 0.480187	 0.457175	 0.417179	 0.480100	 0.464356	 0.473762	 0.459237	 0.438876	 0.387057	
0.138082	 0.166677	 0.152792	 0.131987	 0.090257	 0.153494	 0.071660	 0.072153	 0.120180	 0.083706	 0.154772	 0.133070	 0.123131	 0.052642	 0.069751	 0.137402	 0.114239	 0.121377	 0.052386	 0.048352	 0.066070	 0.086755	 0.122643	 0.083775	 0.079915	 0.083353	 0.059759	 0.126092	 0.085408	 0.121378	 0.104400	 0.030610	 0.060898	 0.074396	 0.083357	 0.120992	 0.129476	 0.147635	 0.067989	 0.083730	 0.215204	 0.112760	 0.095684	 0.111212	 0.101874	 0.040353	 0.065510	 0.130105	 0.029839	 0.116945	 0.424254	 0.459470	 0.451876	 0.546788	 0.452037	 0.443871	 0.361869	 0.483302	 0.434556	 0.389205	
0.033484	 0.098692	 0.194062	 0.093325	 0.045921	 0.075493	 0.231991	 0.108324	 0.025014	 0.138368	 0.035255	 0.115550	 0.042189	 0.124285	 0.086050	 0.118353	 0.111248	 0.060235	 0.051918	 0.133676	 0.144608	 0.129894	 0.064304	 0.149267	 0.105035	 0.143606	 0.031367	 0.011927	 0.089917	 0.062236	 0.076010	 0.156984	 0.088546	 0.119332	 0.090456	 0.087056	 0.013604	 0.125321	 0.063138	 0.049671	 0.148181	 0.107780	 0.066361	 0.129585	 0.057288	 0.166408	 0.090082	 0.169494	 0.048564	 0.133361	 0.528134	 0.480094	 0.483351	 0.364294	 0.482795	 0.506165	 0.391832	 0.401233	 0.478832	 0.487695	
0.126930	 0.067254	 0.053456	 0.010624	 0.016499	 0.144770	 0.060824	 0.057779	 0.045098	 0.013384	 0.067901	 0.108326	 0.108986	 0.087955	 0.136845	 0.220328	 0.129009	 0.093386	 0.093325	 0.038869	 0.081317	 0.096262	 0.075977	 0.108736	 0.088185	 0.126220	 0.096198	 0.036789	 0.039659	 0.030699	 0.122197	 0.109670	 0.017977	 0.142384	 0.119605	 0.043643	 0.075661	 0.052486	 0.141940	 0.097374	 0.041185	 0.068913	 0.143400	 0.078300	 0.060736	 0.110977	 0.028767	 0.124134	 0.044269	 0.049759	 0.438918	 0.504043	 0.457983	 0.468519	 0.526082	 0.505967	 0.426617	 0.448458	 0.455957	 0.394030	
0.053754	 0.072559	 0.029260	 0.156962	 0.035250	 0.141843	 0.088470	 0.129468	 0.023908	 0.036006	 0.051983	 0.044501	 0.061679	 0.119968	 0.145984	 0.108098	 0.047859	 0.101545	 0.114672	 0.137839	 0.110585	 0.051998	 0.075777	 0.094743	 0.128332	 0.114892	 0.122858	 0.074005	 0.088228	 0.110602	 0.085624	 0.163595	 0.057127	 0.140621	 0.098045	 0.028428	 0.043639	 0.145427	 0.102309	 0.100431	 0.035752	 0.060629	 0.148451	 0.118464	 0.067785	 0.061574	 0.142029	 0.096974	 0.048680	 0.100189	 0.538900	 0.429874	 0.383438	 0.411362	 0.418864	 0.441620	 0.467658	 0.417398	 0.343292	 0.414095	
0.080247	 0.131458	 0.147062	 0.097366	 0.116583	 0.093609	 0.071274	 0.128204	 0.094599	 0.142871	 0.079501	 0.083618	 0.087667	 0.032853	 0.087296	 0.176043	 0.134072	 0.081845	 0.065917	 0.104201	 0.005485	 0.102198	 0.138186	 0.097914	 0.016660	 0.046100	 0.018132	 0.113103	 0.147796	 0.089162	 0.053395	 0.106477	 0.095436	 0.093594	 0.119079	 0.083314	 0.192828	 0.097040	 0.158553	 0.066489	 0.113157	 0.062557	 0.116137	 0.017234	 0.098418	 0.057342	 0.089733	 0.067214	 0.053252	 0.052975	 0.465711	 0.460459	 0.491628	 0.411256	 0.475279	 0.516728	 0.491434	 0.544822	 0.356406	 0.433483	
0.095255	 0.090132	 0.065548	 0.109361	 0.059532	 0.168404	 0.058650	 0.153307	 0.160612	 0.023296	 0.069641	 0.062040	 0.121853	 0.069543	 0.143075	 0.065797	 0.119410	 0.117189	 0.116253	 0.109006	 0.134710	 0.085631	 0.145566	 0.107228	 0.079855	 0.180443	 0.104503	 0.065602	 0.087228	 0.055394	 0.095538	 0.098880	 0.100219	 0.109443	 0.123567	 0.016374	 0.066891	 0.082730	 0.040520	 0.116912	 0.134687	 0.072638	 0.118654	 0.070056	 0.103032	 0.091508	 0.151081	 0.211395	 0.103176	 0.080541	 0.452515	 0.441191	 0.431755	 0.439337	 0.383460	 0.390174	 0.469496	 0.485414	 0.478139	 0.445240	
0.090124	 0.130855	 0.013101	 0.000594	 0.100289	 0.084462	 0.111476	 0.123765	 0.091587	 0.146309	 0.042973	 0.066270	 0.086190	 0.060173	 0.140806	 0.051863	 0.147726	 0.104071	 0.133137	 0.109939	 0.096956	 0.136418	 0.070585	 0.136195	 0.066616	 0.138690	 0.070596	 0.129215	 0.117727	 0.129609	 0.049219	 0.137910	 0.056319	 0.097479	 0.102939	 0.037590	 0.124200	 0.072996	 0.107620	 0.144340	 0.109855	 0.138303	 0.062874	 0.077140	 0.127600	 0.067323	 0.087195	 0.138828	 0.104767	 0.026494	 0.542674	 0.442451	 0.523337	 0.434736	 0.443347	 0.396596	 0.455403	 0.496498	 0.422061	 0.413734	
0.147928	 0.102090	 0.139916	 0.080212	 0.104212	 0.090947	 0.112859	 0.098100	 0.108126	 0.083402	 0.069495	 0.137991	 0.085249	 0.088395	 0.064393	 0.113680	 0.058329	 0.083047	 0.064868	 0.037267	 0.183171	 0.063420	 0.043482	 0.163887	 0.128780	 0.104786	 0.117678	 0.075745	 0.097921	 0.085206	 0.051347	 0.126234	 0.126300	 0.093106	 0.041813	 0.077184	 0.072040	 0.032339	 0.017104	 0.068567	 0.061957	 0.109246	 0.088964	 0.105428	 0.026471	 0.115128	 0.095948	 0.099367	 0.058991	 0.081304	 0.460790	 0.438742	 0.493279	 0.457614	 0.451725	 0.439926	 0.422162	 0.452562	 0.565215	 0.403258	
